"tab_code","表章項目","cat01_code","H24_産業分類","area_code","H24_地域","time_code","時間軸","unit","value"
"811","事業所数","13835","小売業計","26206","亀岡市","2012000000","2012年","","463"
"811","事業所数","13835","小売業計","26207","城陽市","2012000000","2012年","","369"
"811","事業所数","13835","小売業計","26208","向日市","2012000000","2012年","","234"
"811","事業所数","13835","小売業計","26209","長岡京市","2012000000","2012年","","317"
"811","事業所数","13835","小売業計","26210","八幡市","2012000000","2012年","","255"
"811","事業所数","13835","小売業計","26211","京田辺市","2012000000","2012年","","224"
"811","事業所数","13835","小売業計","26212","京丹後市","2012000000","2012年","","612"
"811","事業所数","13835","小売業計","26213","南丹市","2012000000","2012年","","265"
"811","事業所数","13835","小売業計","26214","木津川市","2012000000","2012年","","323"
"811","事業所数","13835","小売業計","26002","京都府郡部","2012000000","2012年","","874"
"811","事業所数","13835","小売業計","27000","大阪府","2012000000","2012年","","48655"
"811","事業所数","13835","小売業計","27100","大阪市","2012000000","2012年","","20121"
"811","事業所数","13835","小売業計","27102","都島区","2012000000","2012年","","660"
"811","事業所数","13835","小売業計","27103","福島区","2012000000","2012年","","449"
"811","事業所数","13835","小売業計","27104","此花区","2012000000","2012年","","308"
"811","事業所数","13835","小売業計","27106","西区","2012000000","2012年","","690"
"811","事業所数","13835","小売業計","27107","港区","2012000000","2012年","","558"
"811","事業所数","13835","小売業計","27108","大正区","2012000000","2012年","","496"
"811","事業所数","13835","小売業計","27109","天王寺区","2012000000","2012年","","749"
"811","事業所数","13835","小売業計","27111","浪速区","2012000000","2012年","","605"
"811","事業所数","13835","小売業計","27113","西淀川区","2012000000","2012年","","447"
"811","事業所数","13835","小売業計","27114","東淀川区","2012000000","2012年","","661"
"811","事業所数","13835","小売業計","27115","東成区","2012000000","2012年","","686"
"811","事業所数","13835","小売業計","27116","生野区","2012000000","2012年","","1241"
"811","事業所数","13835","小売業計","27117","旭区","2012000000","2012年","","620"
"811","事業所数","13835","小売業計","27118","城東区","2012000000","2012年","","710"
"811","事業所数","13835","小売業計","27119","阿倍野区","2012000000","2012年","","945"
"811","事業所数","13835","小売業計","27120","住吉区","2012000000","2012年","","761"
"811","事業所数","13835","小売業計","27121","東住吉区","2012000000","2012年","","861"
"811","事業所数","13835","小売業計","27122","西成区","2012000000","2012年","","1000"
"811","事業所数","13835","小売業計","27123","淀川区","2012000000","2012年","","1032"
"811","事業所数","13835","小売業計","27124","鶴見区","2012000000","2012年","","533"
"811","事業所数","13835","小売業計","27125","住之江区","2012000000","2012年","","743"
"811","事業所数","13835","小売業計","27126","平野区","2012000000","2012年","","1001"
"811","事業所数","13835","小売業計","27127","北区","2012000000","2012年","","2227"
"811","事業所数","13835","小売業計","27128","中央区","2012000000","2012年","","2138"
"811","事業所数","13835","小売業計","27140","堺市","2012000000","2012年","","3782"
"811","事業所数","13835","小売業計","27141","堺区","2012000000","2012年","","993"
"811","事業所数","13835","小売業計","27142","中区","2012000000","2012年","","528"
"811","事業所数","13835","小売業計","27143","東区","2012000000","2012年","","320"
"811","事業所数","13835","小売業計","27144","西区","2012000000","2012年","","676"
"811","事業所数","13835","小売業計","27145","南区","2012000000","2012年","","421"
"811","事業所数","13835","小売業計","27146","北区","2012000000","2012年","","701"
"811","事業所数","13835","小売業計","27147","美原区","2012000000","2012年","","143"
"811","事業所数","13835","小売業計","27001","大阪府市部","2012000000","2012年","","23961"
"811","事業所数","13835","小売業計","27202","岸和田市","2012000000","2012年","","1134"
"811","事業所数","13835","小売業計","27203","豊中市","2012000000","2012年","","1652"
"811","事業所数","13835","小売業計","27204","池田市","2012000000","2012年","","524"
"811","事業所数","13835","小売業計","27205","吹田市","2012000000","2012年","","1215"
"811","事業所数","13835","小売業計","27206","泉大津市","2012000000","2012年","","430"
"811","事業所数","13835","小売業計","27207","高槻市","2012000000","2012年","","1432"
"811","事業所数","13835","小売業計","27208","貝塚市","2012000000","2012年","","485"
"811","事業所数","13835","小売業計","27209","守口市","2012000000","2012年","","886"
"811","事業所数","13835","小売業計","27210","枚方市","2012000000","2012年","","1522"
"811","事業所数","13835","小売業計","27211","茨木市","2012000000","2012年","","1101"
"811","事業所数","13835","小売業計","27212","八尾市","2012000000","2012年","","1429"
"811","事業所数","13835","小売業計","27213","泉佐野市","2012000000","2012年","","709"
"811","事業所数","13835","小売業計","27214","富田林市","2012000000","2012年","","485"
"811","事業所数","13835","小売業計","27215","寝屋川市","2012000000","2012年","","1072"
"811","事業所数","13835","小売業計","27216","河内長野市","2012000000","2012年","","434"
"811","事業所数","13835","小売業計","27217","松原市","2012000000","2012年","","631"
"811","事業所数","13835","小売業計","27218","大東市","2012000000","2012年","","551"
"811","事業所数","13835","小売業計","27219","和泉市","2012000000","2012年","","785"
"811","事業所数","13835","小売業計","27220","箕面市","2012000000","2012年","","571"
"811","事業所数","13835","小売業計","27221","柏原市","2012000000","2012年","","362"
"811","事業所数","13835","小売業計","27222","羽曳野市","2012000000","2012年","","448"
"811","事業所数","13835","小売業計","27223","門真市","2012000000","2012年","","670"
"811","事業所数","13835","小売業計","27224","摂津市","2012000000","2012年","","329"
"811","事業所数","13835","小売業計","27225","高石市","2012000000","2012年","","324"
"811","事業所数","13835","小売業計","27226","藤井寺市","2012000000","2012年","","449"
"811","事業所数","13835","小売業計","27227","東大阪市","2012000000","2012年","","2892"
"811","事業所数","13835","小売業計","27228","泉南市","2012000000","2012年","","381"
"811","事業所数","13835","小売業計","27229","四條畷市","2012000000","2012年","","260"
"811","事業所数","13835","小売業計","27230","交野市","2012000000","2012年","","278"
"811","事業所数","13835","小売業計","27231","大阪狭山市","2012000000","2012年","","265"
"811","事業所数","13835","小売業計","27232","阪南市","2012000000","2012年","","255"
"811","事業所数","13835","小売業計","27002","大阪府郡部","2012000000","2012年","","791"
"811","事業所数","13835","小売業計","28000","兵庫県","2012000000","2012年","","31702"
"811","事業所数","13835","小売業計","28100","神戸市","2012000000","2012年","","8933"
"811","事業所数","13835","小売業計","28101","東灘区","2012000000","2012年","","884"
"811","事業所数","13835","小売業計","28102","灘区","2012000000","2012年","","760"
"811","事業所数","13835","小売業計","28105","兵庫区","2012000000","2012年","","1031"
"811","事業所数","13835","小売業計","28106","長田区","2012000000","2012年","","858"
"811","事業所数","13835","小売業計","28107","須磨区","2012000000","2012年","","625"
"811","事業所数","13835","小売業計","28108","垂水区","2012000000","2012年","","895"
"811","事業所数","13835","小売業計","28109","北区","2012000000","2012年","","860"
"811","事業所数","13835","小売業計","28110","中央区","2012000000","2012年","","2215"
"811","事業所数","13835","小売業計","28111","西区","2012000000","2012年","","805"
"811","事業所数","13835","小売業計","28001","兵庫県市部","2012000000","2012年","","21039"
"811","事業所数","13835","小売業計","28201","姫路市","2012000000","2012年","","3504"
"811","事業所数","13835","小売業計","28202","尼崎市","2012000000","2012年","","2388"
"811","事業所数","13835","小売業計","28203","明石市","2012000000","2012年","","1297"
"811","事業所数","13835","小売業計","28204","西宮市","2012000000","2012年","","1894"
"811","事業所数","13835","小売業計","28205","洲本市","2012000000","2012年","","493"
"811","事業所数","13835","小売業計","28206","芦屋市","2012000000","2012年","","411"
"811","事業所数","13835","小売業計","28207","伊丹市","2012000000","2012年","","864"
"811","事業所数","13835","小売業計","28208","相生市","2012000000","2012年","","194"
"811","事業所数","13835","小売業計","28209","豊岡市","2012000000","2012年","","927"
"811","事業所数","13835","小売業計","28210","加古川市","2012000000","2012年","","1214"
"811","事業所数","13835","小売業計","28212","赤穂市","2012000000","2012年","","327"
"811","事業所数","13835","小売業計","28213","西脇市","2012000000","2012年","","360"
"811","事業所数","13835","小売業計","28214","宝塚市","2012000000","2012年","","792"
"811","事業所数","13835","小売業計","28215","三木市","2012000000","2012年","","461"
"811","事業所数","13835","小売業計","28216","高砂市","2012000000","2012年","","495"
"811","事業所数","13835","小売業計","28217","川西市","2012000000","2012年","","645"
"811","事業所数","13835","小売業計","28218","小野市","2012000000","2012年","","284"
"811","事業所数","13835","小売業計","28219","三田市","2012000000","2012年","","391"
"811","事業所数","13835","小売業計","28220","加西市","2012000000","2012年","","314"
"811","事業所数","13835","小売業計","28221","篠山市","2012000000","2012年","","347"
"811","事業所数","13835","小売業計","28222","養父市","2012000000","2012年","","266"
"811","事業所数","13835","小売業計","28223","丹波市","2012000000","2012年","","553"
"811","事業所数","13835","小売業計","28224","南あわじ市","2012000000","2012年","","562"
"811","事業所数","13835","小売業計","28225","朝来市","2012000000","2012年","","316"
"811","事業所数","13835","小売業計","28226","淡路市","2012000000","2012年","","508"
"811","事業所数","13835","小売業計","28227","宍粟市","2012000000","2012年","","406"
"811","事業所数","13835","小売業計","28228","加東市","2012000000","2012年","","257"
"811","事業所数","13835","小売業計","28229","たつの市","2012000000","2012年","","569"
"811","事業所数","13835","小売業計","28002","兵庫県郡部","2012000000","2012年","","1730"
"811","事業所数","13835","小売業計","29000","奈良県","2012000000","2012年","","7920"
"811","事業所数","13835","小売業計","29001","奈良県市部","2012000000","2012年","","6086"
"811","事業所数","13835","小売業計","29201","奈良市","2012000000","2012年","","1759"
"811","事業所数","13835","小売業計","29202","大和高田市","2012000000","2012年","","453"
"811","事業所数","13835","小売業計","29203","大和郡山市","2012000000","2012年","","491"
"811","事業所数","13835","小売業計","29204","天理市","2012000000","2012年","","474"
"811","事業所数","13835","小売業計","29205","橿原市","2012000000","2012年","","782"
"811","事業所数","13835","小売業計","29206","桜井市","2012000000","2012年","","473"
"811","事業所数","13835","小売業計","29207","五條市","2012000000","2012年","","308"
"811","事業所数","13835","小売業計","29208","御所市","2012000000","2012年","","203"
"811","事業所数","13835","小売業計","29209","生駒市","2012000000","2012年","","431"
"811","事業所数","13835","小売業計","29210","香芝市","2012000000","2012年","","252"
"811","事業所数","13835","小売業計","29211","葛城市","2012000000","2012年","","184"
"811","事業所数","13835","小売業計","29212","宇陀市","2012000000","2012年","","276"
"811","事業所数","13835","小売業計","29002","奈良県郡部","2012000000","2012年","","1834"
"811","事業所数","13835","小売業計","30000","和歌山県","2012000000","2012年","","8783"
"811","事業所数","13835","小売業計","30001","和歌山県市部","2012000000","2012年","","6318"
"811","事業所数","13835","小売業計","30201","和歌山市","2012000000","2012年","","2446"
"811","事業所数","13835","小売業計","30202","海南市","2012000000","2012年","","497"
"811","事業所数","13835","小売業計","30203","橋本市","2012000000","2012年","","486"
"811","事業所数","13835","小売業計","30204","有田市","2012000000","2012年","","351"
"811","事業所数","13835","小売業計","30205","御坊市","2012000000","2012年","","420"
"811","事業所数","13835","小売業計","30206","田辺市","2012000000","2012年","","953"
"811","事業所数","13835","小売業計","30207","新宮市","2012000000","2012年","","481"
"811","事業所数","13835","小売業計","30208","紀の川市","2012000000","2012年","","442"
"811","事業所数","13835","小売業計","30209","岩出市","2012000000","2012年","","242"
"811","事業所数","13835","小売業計","30002","和歌山県郡部","2012000000","2012年","","2465"
"811","事業所数","13835","小売業計","31000","鳥取県","2012000000","2012年","","4429"
"811","事業所数","13835","小売業計","31001","鳥取県市部","2012000000","2012年","","3253"
"811","事業所数","13835","小売業計","31201","鳥取市","2012000000","2012年","","1351"
"811","事業所数","13835","小売業計","31202","米子市","2012000000","2012年","","1050"
"811","事業所数","13835","小売業計","31203","倉吉市","2012000000","2012年","","538"
"811","事業所数","13835","小売業計","31204","境港市","2012000000","2012年","","314"
"811","事業所数","13835","小売業計","31002","鳥取県郡部","2012000000","2012年","","1176"
"811","事業所数","13835","小売業計","32000","島根県","2012000000","2012年","","6809"
"811","事業所数","13835","小売業計","32001","島根県市部","2012000000","2012年","","5769"
"811","事業所数","13835","小売業計","32201","松江市","2012000000","2012年","","1558"
"811","事業所数","13835","小売業計","32202","浜田市","2012000000","2012年","","637"
"811","事業所数","13835","小売業計","32203","出雲市","2012000000","2012年","","1634"
"811","事業所数","13835","小売業計","32204","益田市","2012000000","2012年","","482"
"811","事業所数","13835","小売業計","32205","大田市","2012000000","2012年","","431"
"811","事業所数","13835","小売業計","32206","安来市","2012000000","2012年","","352"
"811","事業所数","13835","小売業計","32207","江津市","2012000000","2012年","","283"
"811","事業所数","13835","小売業計","32209","雲南市","2012000000","2012年","","392"
"811","事業所数","13835","小売業計","32002","島根県郡部","2012000000","2012年","","1040"
"811","事業所数","13835","小売業計","33000","岡山県","2012000000","2012年","","12794"
"811","事業所数","13835","小売業計","33100","岡山市","2012000000","2012年","","4107"
"811","事業所数","13835","小売業計","33101","北区","2012000000","2012年","","2250"
"811","事業所数","13835","小売業計","33102","中区","2012000000","2012年","","558"
"811","事業所数","13835","小売業計","33103","東区","2012000000","2012年","","511"
"811","事業所数","13835","小売業計","33104","南区","2012000000","2012年","","788"
"811","事業所数","13835","小売業計","33001","岡山県市部","2012000000","2012年","","7822"
"811","事業所数","13835","小売業計","33202","倉敷市","2012000000","2012年","","2780"
"811","事業所数","13835","小売業計","33203","津山市","2012000000","2012年","","952"
"811","事業所数","13835","小売業計","33204","玉野市","2012000000","2012年","","449"
"811","事業所数","13835","小売業計","33205","笠岡市","2012000000","2012年","","359"
"811","事業所数","13835","小売業計","33207","井原市","2012000000","2012年","","352"
"811","事業所数","13835","小売業計","33208","総社市","2012000000","2012年","","371"
"811","事業所数","13835","小売業計","33209","高梁市","2012000000","2012年","","384"
"811","事業所数","13835","小売業計","33210","新見市","2012000000","2012年","","323"
"811","事業所数","13835","小売業計","33211","備前市","2012000000","2012年","","364"
"811","事業所数","13835","小売業計","33212","瀬戸内市","2012000000","2012年","","201"
"811","事業所数","13835","小売業計","33213","赤磐市","2012000000","2012年","","205"
"811","事業所数","13835","小売業計","33214","真庭市","2012000000","2012年","","567"
"811","事業所数","13835","小売業計","33215","美作市","2012000000","2012年","","278"
"811","事業所数","13835","小売業計","33216","浅口市","2012000000","2012年","","237"
"811","事業所数","13835","小売業計","33002","岡山県郡部","2012000000","2012年","","865"
"811","事業所数","13835","小売業計","34000","広島県","2012000000","2012年","","19018"
"811","事業所数","13835","小売業計","34100","広島市","2012000000","2012年","","6483"
"811","事業所数","13835","小売業計","34101","中区","2012000000","2012年","","1648"
"811","事業所数","13835","小売業計","34102","東区","2012000000","2012年","","383"
"811","事業所数","13835","小売業計","34103","南区","2012000000","2012年","","1047"
"811","事業所数","13835","小売業計","34104","西区","2012000000","2012年","","951"
"811","事業所数","13835","小売業計","34105","安佐南区","2012000000","2012年","","915"
"811","事業所数","13835","小売業計","34106","安佐北区","2012000000","2012年","","634"
"811","事業所数","13835","小売業計","34107","安芸区","2012000000","2012年","","285"
"811","事業所数","13835","小売業計","34108","佐伯区","2012000000","2012年","","620"
"811","事業所数","13835","小売業計","34001","広島県市部","2012000000","2012年","","11172"
"811","事業所数","13835","小売業計","34202","呉市","2012000000","2012年","","1873"
"811","事業所数","13835","小売業計","34203","竹原市","2012000000","2012年","","285"
"811","事業所数","13835","小売業計","34204","三原市","2012000000","2012年","","748"
"811","事業所数","13835","小売業計","34205","尾道市","2012000000","2012年","","1370"
"811","事業所数","13835","小売業計","34207","福山市","2012000000","2012年","","3126"
"811","事業所数","13835","小売業計","34208","府中市","2012000000","2012年","","444"
"811","事業所数","13835","小売業計","34209","三次市","2012000000","2012年","","589"
"811","事業所数","13835","小売業計","34210","庄原市","2012000000","2012年","","386"
"811","事業所数","13835","小売業計","34211","大竹市","2012000000","2012年","","217"
"811","事業所数","13835","小売業計","34212","東広島市","2012000000","2012年","","1010"
"811","事業所数","13835","小売業計","34213","廿日市市","2012000000","2012年","","622"
"811","事業所数","13835","小売業計","34214","安芸高田市","2012000000","2012年","","246"
"811","事業所数","13835","小売業計","34215","江田島市","2012000000","2012年","","256"
"811","事業所数","13835","小売業計","34002","広島県郡部","2012000000","2012年","","1363"
"811","事業所数","13835","小売業計","35000","山口県","2012000000","2012年","","11038"
"811","事業所数","13835","小売業計","35001","山口県市部","2012000000","2012年","","10483"
"811","事業所数","13835","小売業計","35201","下関市","2012000000","2012年","","2110"
"811","事業所数","13835","小売業計","35202","宇部市","2012000000","2012年","","1136"
"811","事業所数","13835","小売業計","35203","山口市","2012000000","2012年","","1439"
"811","事業所数","13835","小売業計","35204","萩市","2012000000","2012年","","650"
"811","事業所数","13835","小売業計","35206","防府市","2012000000","2012年","","789"
"811","事業所数","13835","小売業計","35207","下松市","2012000000","2012年","","430"
"811","事業所数","13835","小売業計","35208","岩国市","2012000000","2012年","","1022"
"811","事業所数","13835","小売業計","35210","光市","2012000000","2012年","","370"
"811","事業所数","13835","小売業計","35211","長門市","2012000000","2012年","","362"
"811","事業所数","13835","小売業計","35212","柳井市","2012000000","2012年","","365"
"811","事業所数","13835","小売業計","35213","美祢市","2012000000","2012年","","276"
"811","事業所数","13835","小売業計","35215","周南市","2012000000","2012年","","1065"
"811","事業所数","13835","小売業計","35216","山陽小野田市","2012000000","2012年","","469"
"811","事業所数","13835","小売業計","35002","山口県郡部","2012000000","2012年","","555"
"811","事業所数","13835","小売業計","36000","徳島県","2012000000","2012年","","6400"
"811","事業所数","13835","小売業計","36001","徳島県市部","2012000000","2012年","","4672"
"811","事業所数","13835","小売業計","36201","徳島市","2012000000","2012年","","1936"
"811","事業所数","13835","小売業計","36202","鳴門市","2012000000","2012年","","479"
"811","事業所数","13835","小売業計","36203","小松島市","2012000000","2012年","","328"
"811","事業所数","13835","小売業計","36204","阿南市","2012000000","2012年","","659"
"811","事業所数","13835","小売業計","36205","吉野川市","2012000000","2012年","","376"
"811","事業所数","13835","小売業計","36206","阿波市","2012000000","2012年","","242"
"811","事業所数","13835","小売業計","36207","美馬市","2012000000","2012年","","306"
"811","事業所数","13835","小売業計","36208","三好市","2012000000","2012年","","346"
"811","事業所数","13835","小売業計","36002","徳島県郡部","2012000000","2012年","","1728"
"811","事業所数","13835","小売業計","37000","香川県","2012000000","2012年","","7494"
"811","事業所数","13835","小売業計","37001","香川県市部","2012000000","2012年","","6093"
"811","事業所数","13835","小売業計","37201","高松市","2012000000","2012年","","2802"
"811","事業所数","13835","小売業計","37202","丸亀市","2012000000","2012年","","751"
"811","事業所数","13835","小売業計","37203","坂出市","2012000000","2012年","","466"
"811","事業所数","13835","小売業計","37204","善通寺市","2012000000","2012年","","286"
"811","事業所数","13835","小売業計","37205","観音寺市","2012000000","2012年","","597"
"811","事業所数","13835","小売業計","37206","さぬき市","2012000000","2012年","","366"
"811","事業所数","13835","小売業計","37207","東かがわ市","2012000000","2012年","","258"
"811","事業所数","13835","小売業計","37208","三豊市","2012000000","2012年","","567"
"811","事業所数","13835","小売業計","37002","香川県郡部","2012000000","2012年","","1401"
"811","事業所数","13835","小売業計","38000","愛媛県","2012000000","2012年","","10878"
"811","事業所数","13835","小売業計","38001","愛媛県市部","2012000000","2012年","","9517"
"811","事業所数","13835","小売業計","38201","松山市","2012000000","2012年","","2815"
"811","事業所数","13835","小売業計","38202","今治市","2012000000","2012年","","1499"
"811","事業所数","13835","小売業計","38203","宇和島市","2012000000","2012年","","916"
"811","事業所数","13835","小売業計","38204","八幡浜市","2012000000","2012年","","420"
"811","事業所数","13835","小売業計","38205","新居浜市","2012000000","2012年","","868"
"811","事業所数","13835","小売業計","38206","西条市","2012000000","2012年","","795"
"811","事業所数","13835","小売業計","38207","大洲市","2012000000","2012年","","504"
"811","事業所数","13835","小売業計","38210","伊予市","2012000000","2012年","","312"
"811","事業所数","13835","小売業計","38213","四国中央市","2012000000","2012年","","720"
"811","事業所数","13835","小売業計","38214","西予市","2012000000","2012年","","476"
"811","事業所数","13835","小売業計","38215","東温市","2012000000","2012年","","192"
"811","事業所数","13835","小売業計","38002","愛媛県郡部","2012000000","2012年","","1361"
"811","事業所数","13835","小売業計","39000","高知県","2012000000","2012年","","6939"
"811","事業所数","13835","小売業計","39001","高知県市部","2012000000","2012年","","5341"
"811","事業所数","13835","小売業計","39201","高知市","2012000000","2012年","","2559"
"811","事業所数","13835","小売業計","39202","室戸市","2012000000","2012年","","217"
"811","事業所数","13835","小売業計","39203","安芸市","2012000000","2012年","","206"
"811","事業所数","13835","小売業計","39204","南国市","2012000000","2012年","","334"
"811","事業所数","13835","小売業計","39205","土佐市","2012000000","2012年","","239"
"811","事業所数","13835","小売業計","39206","須崎市","2012000000","2012年","","269"
"811","事業所数","13835","小売業計","39208","宿毛市","2012000000","2012年","","282"
"811","事業所数","13835","小売業計","39209","土佐清水市","2012000000","2012年","","224"
"811","事業所数","13835","小売業計","39210","四万十市","2012000000","2012年","","503"
"811","事業所数","13835","小売業計","39211","香南市","2012000000","2012年","","262"
"811","事業所数","13835","小売業計","39212","香美市","2012000000","2012年","","246"
"811","事業所数","13835","小売業計","39002","高知県郡部","2012000000","2012年","","1598"
"811","事業所数","13835","小売業計","40000","福岡県","2012000000","2012年","","31462"
"811","事業所数","13835","小売業計","40100","北九州市","2012000000","2012年","","6667"
"811","事業所数","13835","小売業計","40101","門司区","2012000000","2012年","","805"
"811","事業所数","13835","小売業計","40103","若松区","2012000000","2012年","","588"
"811","事業所数","13835","小売業計","40105","戸畑区","2012000000","2012年","","505"
"811","事業所数","13835","小売業計","40106","小倉北区","2012000000","2012年","","1678"
"811","事業所数","13835","小売業計","40107","小倉南区","2012000000","2012年","","1012"
"811","事業所数","13835","小売業計","40108","八幡東区","2012000000","2012年","","664"
"811","事業所数","13835","小売業計","40109","八幡西区","2012000000","2012年","","1415"
"811","事業所数","13835","小売業計","40130","福岡市","2012000000","2012年","","8111"
"811","事業所数","13835","小売業計","40131","東区","2012000000","2012年","","1146"
"811","事業所数","13835","小売業計","40132","博多区","2012000000","2012年","","1756"
"811","事業所数","13835","小売業計","40133","中央区","2012000000","2012年","","1939"
"811","事業所数","13835","小売業計","40134","南区","2012000000","2012年","","1029"
"811","事業所数","13835","小売業計","40135","西区","2012000000","2012年","","844"
"811","事業所数","13835","小売業計","40136","城南区","2012000000","2012年","","455"
"811","事業所数","13835","小売業計","40137","早良区","2012000000","2012年","","942"
"811","事業所数","13835","小売業計","40001","福岡県市部","2012000000","2012年","","13174"
"811","事業所数","13835","小売業計","40202","大牟田市","2012000000","2012年","","1124"
"811","事業所数","13835","小売業計","40203","久留米市","2012000000","2012年","","2122"
"811","事業所数","13835","小売業計","40204","直方市","2012000000","2012年","","542"
"811","事業所数","13835","小売業計","40205","飯塚市","2012000000","2012年","","1017"
"811","事業所数","13835","小売業計","40206","田川市","2012000000","2012年","","533"
"811","事業所数","13835","小売業計","40207","柳川市","2012000000","2012年","","606"
"811","事業所数","13835","小売業計","40210","八女市","2012000000","2012年","","589"
"811","事業所数","13835","小売業計","40211","筑後市","2012000000","2012年","","312"
"811","事業所数","13835","小売業計","40212","大川市","2012000000","2012年","","354"
"811","事業所数","13835","小売業計","40213","行橋市","2012000000","2012年","","486"
"811","事業所数","13835","小売業計","40214","豊前市","2012000000","2012年","","215"
"811","事業所数","13835","小売業計","40215","中間市","2012000000","2012年","","257"
"811","事業所数","13835","小売業計","40216","小郡市","2012000000","2012年","","271"
"811","事業所数","13835","小売業計","40217","筑紫野市","2012000000","2012年","","534"
"811","事業所数","13835","小売業計","40218","春日市","2012000000","2012年","","448"
"811","事業所数","13835","小売業計","40219","大野城市","2012000000","2012年","","414"
"811","事業所数","13835","小売業計","40220","宗像市","2012000000","2012年","","489"
"811","事業所数","13835","小売業計","40221","太宰府市","2012000000","2012年","","313"
"811","事業所数","13835","小売業計","40223","古賀市","2012000000","2012年","","283"
"811","事業所数","13835","小売業計","40224","福津市","2012000000","2012年","","265"
"811","事業所数","13835","小売業計","40225","うきは市","2012000000","2012年","","264"
"811","事業所数","13835","小売業計","40226","宮若市","2012000000","2012年","","146"
"811","事業所数","13835","小売業計","40227","嘉麻市","2012000000","2012年","","294"
"811","事業所数","13835","小売業計","40228","朝倉市","2012000000","2012年","","469"
"811","事業所数","13835","小売業計","40229","みやま市","2012000000","2012年","","334"
"811","事業所数","13835","小売業計","40230","糸島市","2012000000","2012年","","493"
"811","事業所数","13835","小売業計","40002","福岡県郡部","2012000000","2012年","","3510"
"811","事業所数","13835","小売業計","41000","佐賀県","2012000000","2012年","","6588"
"811","事業所数","13835","小売業計","41001","佐賀県市部","2012000000","2012年","","5507"
"811","事業所数","13835","小売業計","41201","佐賀市","2012000000","2012年","","1885"
"811","事業所数","13835","小売業計","41202","唐津市","2012000000","2012年","","1076"
"811","事業所数","13835","小売業計","41203","鳥栖市","2012000000","2012年","","478"
"811","事業所数","13835","小売業計","41204","多久市","2012000000","2012年","","145"
"811","事業所数","13835","小売業計","41205","伊万里市","2012000000","2012年","","455"
"811","事業所数","13835","小売業計","41206","武雄市","2012000000","2012年","","430"
"811","事業所数","13835","小売業計","41207","鹿島市","2012000000","2012年","","321"
"811","事業所数","13835","小売業計","41208","小城市","2012000000","2012年","","279"
"811","事業所数","13835","小売業計","41209","嬉野市","2012000000","2012年","","249"
"811","事業所数","13835","小売業計","41210","神埼市","2012000000","2012年","","189"
"811","事業所数","13835","小売業計","41002","佐賀県郡部","2012000000","2012年","","1081"
"811","事業所数","13835","小売業計","42000","長崎県","2012000000","2012年","","11460"
"811","事業所数","13835","小売業計","42001","長崎県市部","2012000000","2012年","","10237"
"811","事業所数","13835","小売業計","42201","長崎市","2012000000","2012年","","3191"
"811","事業所数","13835","小売業計","42202","佐世保市","2012000000","2012年","","1834"
"811","事業所数","13835","小売業計","42203","島原市","2012000000","2012年","","518"
"811","事業所数","13835","小売業計","42204","諫早市","2012000000","2012年","","940"
"811","事業所数","13835","小売業計","42205","大村市","2012000000","2012年","","529"
"811","事業所数","13835","小売業計","42207","平戸市","2012000000","2012年","","399"
"811","事業所数","13835","小売業計","42208","松浦市","2012000000","2012年","","250"
"811","事業所数","13835","小売業計","42209","対馬市","2012000000","2012年","","400"
"811","事業所数","13835","小売業計","42210","壱岐市","2012000000","2012年","","421"
"811","事業所数","13835","小売業計","42211","五島市","2012000000","2012年","","534"
"811","事業所数","13835","小売業計","42212","西海市","2012000000","2012年","","232"
"811","事業所数","13835","小売業計","42213","雲仙市","2012000000","2012年","","431"
"811","事業所数","13835","小売業計","42214","南島原市","2012000000","2012年","","558"
"811","事業所数","13835","小売業計","42002","長崎県郡部","2012000000","2012年","","1223"
"811","事業所数","13835","小売業計","43000","熊本県","2012000000","2012年","","13224"
"811","事業所数","13835","小売業計","43001","熊本県市部","2012000000","2012年","","10463"
"811","事業所数","13835","小売業計","43201","熊本市","2012000000","2012年","","4350"
"811","事業所数","13835","小売業計","43202","八代市","2012000000","2012年","","1101"
"811","事業所数","13835","小売業計","43203","人吉市","2012000000","2012年","","395"
"811","事業所数","13835","小売業計","43204","荒尾市","2012000000","2012年","","379"
"811","事業所数","13835","小売業計","43205","水俣市","2012000000","2012年","","226"
"811","事業所数","13835","小売業計","43206","玉名市","2012000000","2012年","","490"
"811","事業所数","13835","小売業計","43208","山鹿市","2012000000","2012年","","408"
"811","事業所数","13835","小売業計","43210","菊池市","2012000000","2012年","","359"
"811","事業所数","13835","小売業計","43211","宇土市","2012000000","2012年","","256"
"811","事業所数","13835","小売業計","43212","上天草市","2012000000","2012年","","345"
"811","事業所数","13835","小売業計","43213","宇城市","2012000000","2012年","","497"
"811","事業所数","13835","小売業計","43214","阿蘇市","2012000000","2012年","","276"
"811","事業所数","13835","小売業計","43215","天草市","2012000000","2012年","","1189"
"811","事業所数","13835","小売業計","43216","合志市","2012000000","2012年","","192"
"811","事業所数","13835","小売業計","43002","熊本県郡部","2012000000","2012年","","2761"
"811","事業所数","13835","小売業計","44000","大分県","2012000000","2012年","","9253"
"811","事業所数","13835","小売業計","44001","大分県市部","2012000000","2012年","","8759"
"811","事業所数","13835","小売業計","44201","大分市","2012000000","2012年","","2656"
"811","事業所数","13835","小売業計","44202","別府市","2012000000","2012年","","967"
"811","事業所数","13835","小売業計","44203","中津市","2012000000","2012年","","802"
